gene,mito,n_cells,highly_variable,means,dispersions,dispersions_norm
GXYLT2,False,187,False,1.809362674564092,2.9693426416202904,1.1058371
EFCC1,False,187,False,1.1418648680719625,2.0403623492631464,0.6963526
FAM43A,False,187,False,2.213556473734258,2.6642985773832573,0.5361375
TMEM183B,False,187,False,2.1561631104166197,1.716425774652853,-0.3364789
KIAA1257,False,187,False,0.9335989240448533,1.0624685099532805,0.5194889
CNOT10,False,187,False,2.9890685584410144,1.3594352967417977,-0.98187053
RNF7,False,187,False,4.401103523129257,2.8230055070844235,-0.7513749
RPL22L1,False,187,False,4.34583941186119,4.711562443609204,1.2820779
KLHL21,False,187,False,2.9761609976533383,2.58899379949804,0.23729844
AUNIP,False,187,False,1.093852815810975,0.8362288696837451,-0.504695
ZNF687-AS1,False,187,False,0.839599506391134,-0.07443239971366108,-0.76946336
NBPF25P,False,187,False,1.2122139609906413,0.2900571736955488,-1.049467
ZC3H12A,False,187,False,2.8329985252497214,2.8040599304517504,0.4505473
CMPK1,False,187,False,4.04568204154313,2.8556769833607354,-0.21910249
AP006222.1,False,187,False,0.9721988058639106,-0.27382347716193034,-0.9955214
TXNIP,False,187,False,5.343572678652735,4.864851802144227,0.32668275
AL390728.6,False,187,False,1.9274979312392955,1.4020857966757927,-0.3541006
SPRTN,False,187,False,2.2055889490622405,0.7508012216083246,-1.2254376
TM2D1,False,187,False,3.343840227639029,2.3042530797109815,-0.38272074
RBMXL1,False,187,False,1.9986094189367962,0.6877257071103309,-1.0195444
COQ8A,False,187,False,3.26420059766726,2.4229214722071166,-0.2609385
SH2D2A,False,187,False,1.78889370471902,2.354680581767484,0.5332645
MED8,False,187,False,3.6244371451562674,2.1376563829193,-0.99670327
TRNP1,False,187,False,3.107815188911306,4.131020917858415,1.4919816
OLFML2B,False,187,False,3.5416365681172315,5.002148753606617,2.385968
MTATP6P1,False,187,False,8.307975424721363,7.315437155196929,-0.44145197
C3orf35,False,187,False,0.7277954639097333,1.231156411088997,0.71073747
MST1,False,187,False,3.552030252555723,4.787058177256988,2.1652334
SRPRB,False,187,False,3.8824542653419885,2.361510468875192,-0.75427413
MAGEF1,False,187,False,3.499287943352268,2.575474608043363,-0.10438235
RAB5A,False,187,False,3.437050398790631,2.1210921396187943,-0.57068783
COX17,False,187,False,3.8324645471512717,2.72791537213283,-0.35746554
ZMAT3,False,187,False,2.305633095770564,3.1316699029842407,0.9664019
POGLUT1,False,187,False,2.3275272265704308,0.8464299799252423,-1.1374013
ZNF445,False,187,False,1.4897070680675266,1.4368301940007575,0.09436715
DDX20,False,187,False,2.1558474435379487,0.44144799014919966,-1.5102297
CCDC17,False,187,False,0.7194243887563875,0.1174858691636773,-0.55187756
PRDM2,False,187,False,2.6140930280292882,1.5713921809471039,-0.7717046
RCSD1,False,187,False,2.0491131041604094,3.739496446923748,1.8232541
SEC16B,False,187,False,1.7635788037068694,2.250143280021864,0.4358855
CRYZL2P-SEC16B,False,187,False,0.9667095501126103,2.0226333451213723,1.6080681
ENO1,False,187,False,6.840293127384359,6.101325530413813,-0.24935739
MATN1-AS1,False,187,False,1.0967046342679994,0.2855347417157524,-1.0539778
PAQR7,False,187,False,2.2406180204064094,2.057077873725139,-0.022872873
BCL9,False,187,False,2.658503318456622,2.0190951568674818,-0.32778466
POLR2H,False,187,False,4.489652031763405,3.005518207320767,-0.5548593
UBP1,False,187,False,3.3651499420116244,1.7834050551699565,-0.91723585
GNAI2,False,187,False,5.475463111175599,4.544368820820305,0.014735112
PCOLCE2,False,187,False,1.6526866213148215,2.3752725201039033,0.5524464
ZNF589,False,187,False,2.2291499638514973,2.0288097509959693,-0.048896644
PRRT3,False,187,False,1.6152179145201238,2.1189454021423564,0.3136715
EAF1,False,187,False,2.4675915627610063,0.9381626836465135,-1.0529517
XRN1,False,187,False,2.2665543603201974,2.2376717456672965,0.14338274
FBXL2,False,187,False,2.1581659764966092,1.4860337633216285,-0.5485789
AC026304.1,False,187,False,1.0861092885041548,0.3441018073266635,-0.9955609
TASOR,False,187,False,2.9838967402090124,1.6290110889910874,-0.7145726
THOC7,False,187,False,3.8835649222110598,2.434884527288908,-0.6748116
ACAP2,False,187,False,2.602476681785356,1.846759420354961,-0.4986642
GALNT15,False,187,False,1.367677313049446,2.8635644950013863,1.5174451
NEK4,False,187,False,2.3841827356746266,1.0794038590795378,-0.9229244
MELTF-AS1,False,187,False,2.0490909530355736,2.067183208534559,0.26545376
NUP210,False,187,False,2.9154645310424727,2.903718173046441,0.54936343
ADORA3,False,187,False,1.8305404417636788,1.4699165940211198,-0.29091457
MRPL20,False,187,False,4.603615587519059,2.829904017462477,-1.2934207
MRTO4,False,187,False,3.472698805674979,1.9097212939967654,-0.7876051
SLC19A2,False,187,False,2.3128307008400566,1.8906473851742176,-0.1760896
SLC30A1,False,187,False,2.3931435441426703,1.5198305726697339,-0.5174654
GBP3,False,187,False,2.9779427429452423,2.965896895358686,0.61101675
PPFIA4,False,187,False,1.9088338882184936,2.792590084054402,0.94118786
EFNA3,False,187,False,2.80206954310869,2.8951893857848146,0.5409067
RRP15,False,187,False,2.1094132274184045,0.8288728212919326,-1.1535646
XPR1,False,187,False,2.7264533610885757,2.3987706565362696,0.04868265
TMEM183A,False,187,False,4.308637664255276,3.2256296899005745,-0.31786016
RCC1,False,187,False,3.50983449089469,2.4575989995653376,-0.22535102
EBNA1BP2,False,187,False,4.22085018321761,2.866666547557572,-0.70436406
SCCPDH,False,187,False,3.499789272967956,3.149331339137478,0.48453242
NDUFAF3,False,187,False,4.359135442293336,2.8783513592539447,-0.6917828
ACOX2,False,187,False,2.8750925055231855,3.687309878770487,1.326334
ALCAM,False,187,False,3.669402334632199,4.147357782442815,1.1797599
GHRLOS,False,187,False,0.6462565017908716,-0.1023987881628901,-0.80117005
SEC62,False,187,False,4.662918202887845,3.622732946401406,-0.4595422
CDC25A,False,187,False,1.5709605920542515,0.8063739353493211,-0.90902066
FILIP1L,False,187,False,3.244195834562635,4.232856040930891,1.596489
IL17RC,False,187,False,3.4759967705979276,3.062897725703811,0.39583078
MLF1,False,187,False,3.0516113236227227,3.228052912202322,0.8709576
TMF1,False,187,False,2.7094123052714214,1.2509609999097135,-1.0894282
FGD5,False,187,False,1.969896998250084,2.845632429098638,0.9905981
GPR160,False,187,False,3.26672328155063,3.7866980516183957,1.1386237
CNST,False,187,False,2.3945344086586062,1.7554209664938827,-0.30057973
SLC6A9,False,187,False,2.330956692157741,2.995870640770947,0.8413844
WARS2-AS1,False,187,False,2.034003603912388,1.4251236440775568,-0.3326403
SH3D21,False,187,False,2.5270612816342846,3.170531308841043,1.0021778
ZNF678,False,187,False,1.4106164205426277,0.6441055329449998,-0.69632596
PINK1,False,187,False,3.573242621560803,2.4766617084601226,-0.6295678
NPR1,False,187,False,2.086708704898387,4.112924562783273,1.8697498
NCK1-DT,False,187,False,1.4665481868360668,0.5886282761015623,-0.75166106
RN7SL4P,False,187,True,5.3369676462605335,8.433678721199785,3.800462
SEC13,False,187,False,4.9438398566359485,3.9121383728066226,-0.15515254
SLC35A5,False,187,False,3.29850661087426,2.1039412169255,-0.58828884
FHIT,False,187,False,2.1287757389545394,1.5984884468539517,-0.44505256
PPP2R3A,False,187,False,1.7525618147291817,1.4662952650327652,-0.29428792
B3GNT5,False,187,False,2.2890436868451083,2.6002452121408086,0.47716966
PTPN23,False,187,False,3.3395082114827046,1.9323167322023118,-0.76441675
EIF2B5,False,187,False,3.6179165133912945,2.0482856699856087,-1.0934898
HACL1,False,187,False,2.6080181443971413,1.2199976513728983,-1.12013
PANK4,False,187,False,2.72523963072484,1.5004389713299322,-0.8420583
GNG5,False,187,False,4.824668789957969,3.8269804099963407,-0.24471964
SPEN,False,187,False,3.2037757595345915,2.10436275832775,-0.58785623
ARHGEF16,False,187,False,2.7266420876276958,3.087194415244781,0.7312893
ABL2,False,187,False,2.012682647380443,2.082224330052905,0.27946493
LYST,False,187,False,2.4970082370386626,4.102631038312664,1.8602735
GABPB2,False,187,False,2.090506985182417,1.010501365125583,-0.9863564
ALG14,False,187,False,1.1630893288958188,-0.025711561830790805,-1.3644265
AL139260.1,False,187,False,0.9068334974146399,0.34367073308349344,-0.2954423
WASH7P,False,187,False,2.9106906815727354,1.7846542716915332,-0.56024456
RNF220,False,187,False,4.190349307445151,3.0118172190270793,-0.548077
SOAT1,False,187,False,2.956850239026425,3.364494202213379,1.006246
SLC25A34,False,187,False,0.9177287907048077,0.6709686266507929,0.07562905
CEP85,False,187,False,2.463601734926594,1.4879963960833855,-0.5467721
RAB29,False,187,False,2.7232134301120645,2.312149058170544,-0.03720701
AL513523.3,False,187,False,0.5116161180222607,1.1740501992749335,1.9217243
AHCYL1,False,187,False,3.8402054755775756,2.5079442615199063,-0.5956895
PTGES3P1,False,187,False,2.4800143182142573,1.7854461936338533,-0.27293834
ELOCP19,False,187,False,1.1728101751735645,1.2087393414251515,-0.13313916
COG2,False,187,False,3.0577603811388814,1.8556227054191425,-0.4898758
CITED4,False,187,False,3.7004371975237094,4.480655001381182,1.5407135
MIA3,False,187,False,4.174744386174493,3.3890513247549765,-0.14190032
FBXO45,False,187,False,1.8361911363903334,0.5543948977805925,-1.1437452
TUSC2,False,187,False,3.3449788071844164,1.6281450324196935,-1.0765699
SGO1,False,187,False,1.811577599177272,1.3906118636613671,-0.36478886
SKIL,False,187,False,2.6254480894160923,2.281685179722001,-0.06741348
TRNT1,False,187,False,2.5041165205431546,0.7285704897184823,-1.2459034
SNRK,False,187,False,2.3689201579212087,1.5609089471254605,-0.47964844
NCK1,False,187,False,3.298349404430962,2.057385853006849,-0.6360658
ABHD5,False,187,False,2.789099770156642,1.732614226760154,-0.6118449
EEFSEC,False,187,False,2.9030650848988886,1.4015322352111212,-0.9401293
IL20RB,False,187,False,2.1349896964151394,4.494884106577526,2.2213836
TSC22D2,False,187,False,2.2646777023767983,1.390269238552454,-0.6367402
RPP14,False,187,False,2.157426250851317,0.1294290816220091,-1.7974759
COMMD2,False,187,False,3.2839698701643703,2.0391964851610376,-0.65473247
OGG1,False,187,False,3.061278123292517,2.0567284246579645,-0.63674045
INKA1,False,187,False,1.8652537820136597,2.307933504798741,0.4897185
SETD2,False,187,False,2.9082090993937193,1.6707144826905884,-0.6732216
OSBPL11,False,187,False,1.9854650206430506,0.9337496956460147,-0.790367
LEPROT,False,187,False,3.4408037147630663,2.387991916674515,-0.2967846
DCST2,False,187,False,1.1370769083632997,1.668034246454087,0.32497868
ZMYM4,False,187,False,2.78454649284594,1.3942957290853515,-0.94730467
NDC1,False,187,False,2.608706527887083,1.4015932913245563,-0.9400687
ELF3,False,187,False,5.181796644910268,5.292658772043365,0.74309605
ELK4,False,187,False,2.4262656274163183,2.347956660140659,0.24491158
CREG1,False,187,False,4.533331099540547,3.2742117737355634,-0.2655507
TRNAU1AP,False,187,False,2.942949802112965,1.6625056990689593,-0.681361
SMAP2,False,187,False,3.4071421891201874,2.8651076202229304,0.19285065
EIF2B3,False,187,False,2.904988187017758,1.4294970890574235,-0.9124007
INAVA,False,187,False,2.9437280174043945,3.350059590781275,0.99193335
VPS45,False,187,False,3.4622973461425923,2.3997740070315636,-0.28469336
PPIEL,False,187,False,1.925375816836528,2.0292027289624035,0.23007402
TBX15,False,187,False,1.6911416309663985,2.898684777698414,1.0400176
AMPD2,False,187,False,3.6605881173775905,2.8269925860759884,-0.25016707
SLAMF8,False,187,False,2.724815724547474,3.353094130797116,0.99494225
IPO13,False,187,False,3.0072719907727574,1.9341700570975124,-0.41199216
EFNA1,False,187,False,4.685807326897004,4.507804757466055,0.47135505
ANKRD35,False,187,False,1.1298427474563624,3.4944048614152456,2.1466687
ERI3,False,187,False,4.167283334711868,2.50647666040705,-1.0921888
DPYD,False,187,False,2.2377069870998048,2.658121566354841,0.53045094
ITGB5,False,187,False,4.532831096392076,4.538327322220836,1.0955516
RPL14,False,187,False,6.601311162648927,5.461346830860816,-0.7549135
EIF5A2,False,187,False,1.6585954421773466,1.5771123980126285,-0.19105908
ZMYND10,False,187,False,1.7391037339612885,2.702433252952027,0.85720456
SLC25A38,False,187,False,3.087461853762675,1.8195042996342294,-0.88018936
PIGZ,False,187,False,2.1378035837103893,2.485813009383266,0.3718228
CD200R1,False,187,False,0.7189717251541979,2.209878460770948,1.8203557
TRA2B,False,187,False,4.694309208331254,2.6593895197884994,-1.4727637
CLDN11,False,187,False,1.9315832861436277,4.052202260622751,2.1145473
SEC22A,False,187,False,2.743297864459935,1.0023279500871767,-1.3359604
NSUN3,False,187,False,1.6940729094432065,0.2958903535940242,-1.3845484
ATP13A3,False,187,False,3.4172944665321534,2.7718469555064202,0.09714282
CFAP44,False,187,False,1.6648938688118695,1.4196297920128238,-0.33775795
TIPARP-AS1,False,187,False,1.1728358517597088,0.6876694616282856,-0.6528737
STAG1,False,187,False,2.502525321163809,1.4839133350323108,-0.55053097
RPL24,False,187,False,7.047557029252027,6.086493072537325,-0.60644585
ATP11B,False,187,False,2.69222602247505,2.4990709309236556,0.14813541
CEP70,False,187,False,2.6249206632371993,1.6336806773761623,-0.70994246
GMPS,False,187,False,3.886701098751643,2.548189158152436,-0.5521051
PRPF3,False,187,False,3.834599621239889,3.0230017062916033,-0.037893433
PTBP2,False,187,False,2.2273553282364724,2.4437735962369973,0.33312112
TRMT1L,False,187,False,2.5221348039671088,1.1547614050439938,-0.8535499
CDC14A,False,187,False,1.325085787133666,1.3522676874420418,0.01002135
GPR137B,False,187,False,3.3128721526540876,3.796641765618394,1.1488283
RTCA,False,187,False,2.7759936805930834,1.0895347120248133,-1.2494905
AL049597.2,False,187,False,0.7324479997383531,0.09288663532426475,-0.57976675
NID1,False,187,False,3.570637551628972,4.341948461484355,1.3904973
EFNA4,False,187,False,3.0837295364202504,2.516159873717052,-0.1652535
AL604028.2,False,187,False,0.9902003235515475,0.9908493715548043,0.43829128
SYTL1,False,187,False,3.3253165474540256,3.6974547232515316,1.0470386
B4GALT3,False,187,False,3.9059651228076513,3.0083951220144654,-0.053712048
ARF1,False,187,False,6.12450400294696,4.755574524566811,-0.8441826
MAPKAPK2,False,187,False,4.208956868117335,3.0503687570862232,-0.50656766
SLAMF7,False,187,False,2.550157342125737,3.795192286378531,1.5772439
UAP1,False,187,False,3.682243076412642,3.2770675398726294,0.23725437
FAAH,False,187,False,3.1219599628550005,3.237855791059307,0.5753798
C1QC,False,187,False,5.366782217446302,5.484286472477235,0.92962015
AL604028.1,False,187,False,0.7744270206097119,-0.7845231662921773,-1.5745231
RAP1GAP,False,187,False,3.191768130340543,4.679648533107376,2.0550053
MFAP2,False,187,False,4.063410855872199,4.817713023300382,1.3963727
GNG12,False,187,False,3.436875287725339,3.0769258661819565,0.41022703
HSPG2,False,187,False,4.711466967587832,4.961460780774739,0.94849956
GLMP,False,187,False,4.37167431373277,4.412927989253066,0.9605313
PSMC1P1,False,187,False,2.26271430712551,1.695944873405946,-0.35533372
RYBP,False,187,False,2.149068352542876,1.0339289736064685,-0.9647888
CIDECP1,False,187,False,2.740120605991501,1.8778312844832499,-0.4678549
AC097359.2,False,187,False,0.8638659154905715,0.25433560401037786,-0.3967253
RBMS3,False,187,False,1.4173677953169772,1.9069434777883276,0.56327564
CCRL2,False,187,False,1.7155619183763062,1.23895680969303,-0.5060592
MYNN,False,187,False,2.576428478769094,1.0388364410677915,-1.2997603
GMPPB,False,187,False,2.7702379272166744,1.6657368574889988,-0.67815715
SFMBT1,False,187,False,1.9437255292025468,1.3110688044993324,-0.43888515
CCDC191,False,187,False,1.5807410087494311,0.7648931290922387,-0.94766104
EOGT,False,187,False,2.466064072236766,3.185365970747635,1.0158347
CCDC36,False,187,False,0.6673533688331841,1.7339555538611644,1.280782
FSTL1,False,187,False,4.952057749697287,5.768830303349255,1.7976714
CCR2,False,187,False,1.13055985938362,2.3962854781225076,1.0513636
IARS2,False,187,False,3.9328086294545677,2.4928900107608265,-0.61199296
KIF1B,False,187,False,2.5026024011634376,2.2030267243792037,0.111488365
H4C14,False,187,False,4.012786958217103,5.039963614889526,2.1464326
ELOVL1,False,187,False,4.720406647671894,3.513658383737637,-0.5742642
ITPKB,False,187,False,2.6173802167108624,3.037616959816796,0.6821308
MIR29B2CHG,False,187,False,1.3199917114301258,2.964140196746862,1.617763
NUDC,False,187,False,4.31355786213454,2.748501979252441,-0.8315946
AKIRIN1,False,187,False,3.2856788899698404,1.9343627041085267,-0.76231706
MFN2,False,187,False,3.433356925001046,2.492596367401547,-0.18943532
CD55,False,187,False,4.6979218737656785,5.428669384562224,1.4398984
IBA57,False,187,False,1.8862586233605254,1.5451089488434295,-0.22087108
IVNS1ABP,False,187,False,3.9816005730084028,3.3809833921966956,0.349793
ANKRD65,False,187,False,2.42732314735048,3.656270068706669,1.4493514
AL353898.3,False,187,False,0.2835365433466224,0.14735396592386277,0.65011364
AL160006.1,False,187,False,1.3926354613288245,0.40514901540985465,-0.9346701
ZSCAN20,False,187,False,0.8702910755280777,-0.053151639697881566,-0.7453365
MPZL1,False,187,False,4.328656908614109,3.4090662358378094,-0.1203498
AC245297.1,False,187,False,2.5366052519902085,3.5909769997458594,1.3892423
IGSF21,False,187,False,2.109060831464866,3.6296235726990442,1.4248205
SRGAP2C,False,187,False,1.5411309118970014,1.1447519493573537,-0.19696258
FYCO1,False,187,False,2.3276951997161546,1.7530848307659725,-0.30273038
RPL15,False,187,False,7.6944818244632875,6.516260840680402,-0.7870572
MAP6D1,False,187,False,1.343661256284022,1.9399150659426418,0.59616274
PSMD6,False,187,False,3.8894708815716807,2.119052958922348,-1.0168504
CHRD,False,187,False,2.7075055214902344,4.63246225388123,2.2635
AC098614.2,False,187,False,1.564278603777807,1.617849703705393,0.27492276
ACAD11,False,187,False,2.5588785314639457,3.023159219592517,0.8665064
AMT,False,187,False,2.173929560566897,2.3060553976945886,0.20633706
THUMPD3-AS1,False,187,False,3.111361326925012,2.3899467516690516,-0.29477847
PODXL2,False,187,False,3.5659177152280774,4.166845913519153,1.200865
TMEM44-AS1,False,187,False,2.0088329172131716,1.1998525994758764,-0.5424857
DNAJB11,False,187,False,3.972785413053223,3.279204657205288,0.23956881
PDCL3P4,False,187,False,1.019099100932451,1.0931450526850301,0.5542682
DIPK2A,False,187,False,2.278526489616975,2.2486243457118475,0.15346576
ZNF197,False,187,False,1.8451523098986995,0.6670744776077341,-1.0387815
AC124045.1,False,187,False,0.6178500035729428,-0.4033152842940742,-1.1423317
S100A13,False,187,False,5.1266856611667,4.922380980097189,0.38267976
FAM76A,False,187,False,1.9602389117444894,0.6206283869752899,-1.0820471
ARHGAP30,False,187,False,2.4007956959824654,3.321756547051887,1.1413966
MYSM1,False,187,False,2.248695441156461,1.5878332463376723,-0.4548618
ZNF684,False,187,False,1.4719831559037042,0.20623728137050007,-1.133072
KDM4A-AS1,False,187,False,0.8339802230582404,0.6970989973026874,0.10525414
RNPC3,False,187,False,2.5243567819861443,1.9095727074748101,-0.15866686
SRRM1,False,187,False,4.3251888072763816,3.234368514952163,-0.30845088
UBAP2L,False,187,False,4.897251728408608,3.409308871421544,-0.6840165
VPS72,False,187,False,4.088671572229313,2.5348084115099287,-1.0616834
GLRX2,False,187,False,2.8573167964884285,3.0096882012386628,0.6544381
SLC2A1,False,187,False,4.929031336400986,5.9876946287849195,2.0278676
FNDC10,False,187,False,2.6612891910915546,2.6131122593360043,0.2612131
PLPP3,False,187,False,3.3416531241345946,4.281959350667839,1.6468806
MACF1,False,187,False,4.200223965426444,3.98207173284155,0.49661842
GLMN,False,187,False,1.8721140186259466,0.5750517480882666,-1.1245029
SDC3,False,187,False,3.5781512079022035,3.893946037183194,0.9053204
RBBP4,False,187,False,4.713313955850911,3.6348194024931457,-0.44682997
NUP133,False,187,False,2.752109197982224,1.177472085715517,-1.1622962
TNFRSF4,False,187,False,1.7464957445698526,2.252407732352157,0.4379949
NEK10,False,187,False,0.7526852535968529,1.9443357768363096,1.5192988
AC107294.2,False,187,True,0.9569639318856166,3.2373641577414944,2.9852593
GTPBP8,False,187,False,1.974231664269974,0.232397066134827,-1.443694
ARL6,False,187,False,1.592802322059834,0.9399535707441314,-0.784588
MANF,False,187,False,4.492074660647349,3.0473921881047925,-0.5097726
PCCB,False,187,False,3.659767715678942,2.39294769411976,-0.7202283
CCDC14,False,187,False,3.236458623261469,2.278964575744497,-0.40867284
RABL3,False,187,False,2.6498214939082723,1.7777973329336068,-0.56704354
RAB43,False,187,False,2.58047246256633,2.3345545516159247,-0.01499084
CSPG5,False,187,False,1.6725837136291768,4.4148034988849,2.452319
PLXNB1,False,187,False,4.218545864463704,4.204256689004965,0.7358501
NAA80,False,187,False,2.5250499082514115,1.4500999531847256,-0.58165973
METTL6,False,187,False,2.464315441966996,0.7714649086477344,-1.2064146
TMEM39A,False,187,False,3.3607322042580523,1.917149834132156,-0.7799816
DYNC1LI1,False,187,False,3.2006411655179567,2.0688645013611486,-0.62428594
P2RY1,False,187,False,1.004888802914899,2.0054570545728043,1.5885946
MROH7,False,187,False,1.2020895367892297,2.83578800730356,1.4897398
ZBTB41,False,187,False,1.8665157479875043,1.7369492211596285,-0.042167205
PRXL2B,False,187,False,3.52404335315071,3.830542856844886,1.183619
AP4B1,False,187,False,2.5764132636953088,1.211126740823351,-1.1289259
ADIPOR1,False,187,False,4.801228984408624,3.2726741355766005,-0.82772565
FCGR3B,False,187,False,2.2532272861297185,3.489831016155944,1.2961267
MTX1P1,False,187,False,2.964797834656157,1.4283969757690373,-0.91349155
CYB5R1,False,187,False,4.103692144463801,3.517293617022762,-0.0038188852
NFIA,False,187,False,2.7164399524851426,3.064012340483028,0.70830315
LINC00339,False,187,False,2.5956170131493392,1.3614251567963336,-0.97989744
TMEM35B,False,187,False,3.6520127442447428,2.7388972573701484,-0.3455724
ENAH,False,187,False,4.136455532572725,3.9211483482886678,0.43102083
SLC45A3,False,187,True,2.4095021969442367,6.002229853423161,3.6090536
SDF4,False,187,False,4.890797111756193,3.722783952828948,-0.35431096
MCOLN2,False,187,False,1.1880783499135952,2.4881811362928947,1.1430237
GSTM3,False,187,False,4.4806677445274135,5.405044040026249,2.0287654
DCLRE1B,False,187,False,1.834661285957652,0.6484159860585239,-1.0561624
LINC01347,False,187,False,0.9933032779941103,-0.11257447823710111,-0.81270665
MAN1C1,False,187,False,2.298948475308181,2.8965002187270223,0.7499035
ATF3,False,187,False,3.3362977094336177,4.003632552387033,1.3612505
PSMD4,False,187,False,5.163634691027843,3.340454518626047,-1.1571157
TGFB2,False,187,False,2.030207132762391,3.8634214154749627,1.9386932
IFI16,False,187,False,4.32931270455016,4.6293728933879725,1.1935825
XKR8,False,187,False,2.1263277100061,0.7671373225436986,-1.2103986
H2BC20P,False,187,False,2.2514927204961657,1.8865335520455588,-0.17987682
TINAGL1,False,187,False,3.8676435772236806,4.313903334527342,1.3601251
UQCRHL,False,187,False,1.1385079835676308,0.10179994099088614,-1.2372417
AL512408.1,False,187,False,0.3073761014556386,-1.502343076902734,-1.3931123
SRSF11,False,187,False,4.586857826146747,3.4282625165583114,-0.6640815
AL356488.3,False,187,False,0.5835278478784912,-0.7727805530235701,-1.56121
PKN2,False,187,False,2.5462356314503283,1.5345237766663382,-0.50393873
TARBP1,False,187,False,3.2282295908006704,3.6219821872597384,0.96958566
RHOC,False,187,False,5.959228540507391,5.281553953963232,-0.11592856
AHCTF1,False,187,False,2.708976202612484,1.286758605579976,-1.0539331
CDC42,False,187,False,4.957517768278874,3.8182806514384655,-0.25386983
AKT3,False,187,False,2.4529859833066356,3.2917631810525023,1.1137846
ALPL,False,187,False,3.46165187963447,5.269185721829747,2.660012
CLCN6,False,187,False,2.2901607446588286,1.7723226802747845,-0.2850199
PRUNE1,False,187,False,3.2267006752784346,1.9531191265121841,-0.7430685
ANKRD13C,False,187,False,1.9363452927845237,0.4241626206628874,-1.2650597
CENPF,False,187,False,3.5104180886160696,3.199445726536707,0.5359618
NBPF10,False,187,False,1.4335685503833662,0.7828598638382818,-0.55792725
RORC,False,187,False,2.7088054647684214,3.295564707840274,0.93789893
CHTOP,False,187,False,4.2299649681911715,2.418326979398518,-1.1871016
AZIN2,False,187,False,1.859513914545752,1.936209967088286,0.14344901
INPP5B,False,187,False,2.105051923587075,1.705473746924583,-0.34656137
TIE1,False,187,True,2.485544481556709,5.592034753971707,3.231426
RNPEP,False,187,False,4.062442235644127,2.8036035055889927,-0.7722655
AL390066.2,False,187,False,0.5050114401202588,0.21198676699357663,0.73016435
RBM8A,False,187,False,4.654647127436282,3.116672760527567,-0.9918042
GPX7,False,187,False,3.1421900855686427,3.386216202062111,0.7276332
NICN1,False,187,False,2.1281764933929135,1.470479593052267,-0.56289816
IQSEC1,False,187,False,2.9203929532110826,2.783953713850462,0.43061098
SELENOT,False,187,False,5.100566078909619,4.259802518918049,-0.26225242
WDR82,False,187,False,3.5139434075857654,2.1428353011401033,-0.5483742
LSM3,False,187,False,2.708307825825963,1.7196132185280326,-0.624736
AC104452.1,False,187,False,1.622405390487016,1.9784288794522633,0.18277696
DGKG,False,187,False,1.1786707092979913,2.1073586397209274,0.7631772
SERPINI1,False,187,False,2.4317283808148833,3.9718629761313187,1.7398878
TCTA,False,187,False,3.5589358746874056,2.3124099995456326,-0.80744886
KLF15,False,187,False,1.981571741941264,3.51279649996726,1.6120776
KCNMB3,False,187,False,1.050231116758877,0.3110383589042856,-0.332439
TTC21A,False,187,False,1.729321520342091,1.3292823033422339,-0.4219188
SSR3,False,187,False,5.007069099248453,3.8322578803341463,-0.23916893
LINC02614,False,187,False,1.634251578259282,1.7839817093894026,0.0016446979
MSL2,False,187,False,2.3951662985370543,1.2818933777895551,-0.7365116
HPS3,False,187,False,2.7183183008510827,1.2639840205457737,-1.0765152
POMGNT2,False,187,False,2.8125563793892567,2.9419678585374256,0.5872899
KLHL6,False,187,False,1.3024159570396898,2.306009352496491,0.96131885
PFKFB4,False,187,False,2.443898266820565,3.0521511743125256,0.8931965
RBSN,False,187,False,2.336633638106837,1.0869123069288396,-0.9160121
GNPAT,False,187,False,3.402101545782051,1.7635810104939043,-0.9375801
CASP9,False,187,False,2.547355677872905,1.71916996260178,-0.33395258
GPBP1L1,False,187,False,3.981513891377832,2.616321586174245,-0.4783192
PRRC2C,False,187,False,4.291846491973381,3.53191405198508,0.011923274
KIAA0319L,False,187,False,3.573943419993395,2.6012593399427257,-0.4946313
MPZ,False,187,True,1.8518414326422987,5.6483264200979315,3.6013756
ST3GAL3,False,187,False,2.5298275226255287,2.051880818310733,-0.027657308
RPS27AP5,False,187,False,1.2465868115497372,0.32710749198584,-1.0125116
PIP5K1A,False,187,False,3.7638178419180703,2.5277264671676676,-0.5742658
GBP2,False,187,False,3.635884695927454,3.6982509907980115,0.6933869
ORC1,False,187,False,1.6992609736826665,1.1384232298224937,-0.5997087
ERMAP,False,187,False,2.0528910572357573,0.9101659237134273,-0.8123359
SVBP,False,187,False,2.8819635178459295,1.8627191619230794,-0.48283932
SNHG12,False,187,False,3.1887128132236238,2.464605060960667,-0.21816112
WARS2,False,187,False,2.3321709418485437,3.138728322531586,0.9728999
DAP3,False,187,False,4.75024983788411,3.2507729295510903,-0.8507608
ATP6V0B,False,187,False,5.448001595297124,4.763916203275318,0.22843535
YIPF1,False,187,False,3.3689195433906143,2.371008667039003,-0.31421348
HENMT1,False,187,False,2.2227332231124195,1.7918887950396847,-0.26700726
LINC01355,False,187,False,1.2293148829576033,1.1952175629178,-0.1466263
NGF,False,187,False,1.0459400937598677,2.1200380527256244,1.7184999
CHML,False,187,False,1.897198504443782,2.3238206264427372,0.50451773
AC118553.1,False,187,False,0.7258301757936898,-0.11886898559273838,-0.819843
CDKN2C,False,187,False,3.470813681625798,4.644098674886348,2.0185225
